evolution$generation,gravityDecay,innovationDecay,mutationRate,newInnovationHierarchy,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
3000,0.012443541580394887,0.2896698020843625,0.4978319432633934,0.1,0.01,1.90749897842983,log-normal,3.317358719113213E-5,-9.667499165949181,-9.667499165949181,3.317358719113213E-5
3000,0.025715961477349475,0.030068830358849573,0.5,0.10000923694019623,0.7933024728805687,1.9884214249037635,normal,9.451840838813139E-6,-3.417919457039121,-3.417919457039121,9.451840838813139E-6
3000,0.019741814886459118,0.32420688744904574,0.4950883313232013,0.1,0.07002853668539369,1.9645544950455813,log-normal,2.840628730088613E-5,-9.518340768347976,-9.518340768347976,2.840628730088613E-5
3000,0.01,0.13815074349791706,0.49979998727433017,0.1013383587611543,0.5965375769919958,1.9574485597375337,log-normal,2.2024969696745486E-5,-7.7544570092203955,-7.7544570092203955,2.2024969696745486E-5
3000,0.04465613576951734,0.05259147937151668,0.4950892591675602,0.10000014643078174,0.7527576822882988,1.9999553537530528,log-normal,1.6862029405418268E-5,-5.5815647269533155,-5.5815647269533155,1.6862029405418268E-5
3000,0.12876082219236215,0.07350735205599515,0.5,0.10043136307302172,0.6763925223485836,2.0,log-normal,2.116315807012711E-5,-6.276675448356608,-6.276675448356608,2.116315807012711E-5
3000,0.010245484141841442,0.3049418039699501,0.49481524595206655,0.1000550134052863,0.07539614905944497,1.9300967363485049,log-normal,2.488310964374521E-5,-8.126009606213753,-8.126009606213753,2.488310964374521E-5
3000,0.020934307492127407,0.05854245229941816,0.5,0.10012724881027701,0.7535418503473235,1.9999665288527855,log-normal,2.0650437964838157E-5,-5.848864903260566,-5.848864903260566,2.0650437964838157E-5
3000,0.023591823088155828,0.06084431211221501,0.4990167110863982,0.10070405118076077,0.6622104235878359,1.9899343750614162,log-normal,1.9328628684670026E-5,-5.756047789073511,-5.756047789073511,1.9328628684670026E-5
3000,0.020901187979764556,0.32775032356954337,0.5,0.1,0.01,1.9422406733736068,normal,1.3131204909986924E-5,-4.471843076110105,-4.471843076110105,1.3131204909986924E-5
3000,0.026324360176587264,0.06132902517811288,0.49991197178584973,0.10004408524347011,0.7495768118359226,1.9998574670248328,log-normal,1.958812216381537E-5,-5.8060629960122965,-5.8060629960122965,1.958812216381537E-5
3000,0.01157294688742004,0.3013988221505339,0.4988184600569235,0.1000745523237768,0.01,1.9340493954911695,log-normal,2.508971238022902E-5,-8.489216977098518,-8.489216977098518,2.508971238022902E-5
3000,0.018640642568303945,0.3121489120249039,0.49958765352038725,0.10050638331361093,0.10891059577874967,1.957715078107555,normal,1.1143224663858767E-5,-4.387194229916412,-4.387194229916412,1.1143224663858767E-5
3000,0.01,0.30597125563501393,0.5,0.1,0.08640358213224061,2.0,normal,1.2383366592806524E-5,-4.402886216355704,-4.402886216355704,1.2383366592806524E-5
3000,0.012254027166906411,0.3678824104635683,0.4975832842339601,0.1,0.028177882001893015,1.940464666839739,log-normal,2.75539383249843E-5,-8.752904254091819,-8.752904254091819,2.75539383249843E-5
3000,0.01950750771022395,0.08231611086908631,0.5,0.10025037885657995,0.7088926280705586,2.0,normal,1.0587117509286107E-5,-3.7217888159846404,-3.7217888159846404,1.0587117509286107E-5
3000,0.024925071370148443,0.0366657460572931,0.4868591157129489,0.10018771462699973,0.805891842661049,1.9912730422601117,normal,1.0420691001907981E-5,-3.7082706380266344,-3.7082706380266344,1.0420691001907981E-5
3000,0.02577879745802987,0.03014162820180686,0.5,0.1000406030284162,0.7935657646780955,1.9873161429793245,normal,9.485805569155746E-6,-3.4295620596227447,-3.4295620596227447,9.485805569155746E-6
3000,0.02134831685712977,0.04835811645114226,0.4980099436596038,0.1,0.756482177811016,2.0,normal,9.831530947576117E-6,-3.6229872950728494,-3.6229872950728494,9.831530947576117E-6
3000,0.02574226037808961,0.0340420635058901,0.5,0.10004490789151224,0.7467002942802393,1.996354983756862,normal,1.024335497390403E-5,-3.6310745697768567,-3.6310745697768567,1.024335497390403E-5
